,prod_asin,prod_condition,prod_price,seller_index,seller_name,seller_rating,seller_n_reviews
4537,B09246F2LY,New,30.0,0.0,Amazon.com,95.0,361.0
4538,B09248Y1BZ,New,27.0,0.0,Amazon.com,96.0,52.0
4539,B07G3PHZN4,New,114.0,0.0,Spreetail,87.0,305191.0
4540,B07G3PHZN4,New,128.0,1.0,AZ 20 Shop,78.0,50.0
4541,B07G3PHZN4,New,128.0,2.0,MadeForYou,41.0,116.0
4542,B07G3PHZN4,New,144.0,3.0,,,
4543,B07G3PHZN4,New,180.0,4.0,Sapphire Premium,70.0,5792.0
4544,B07G3PHZN4,New,188.0,5.0,GerardJae's Gear,88.0,164.0
4545,B08J6Q66DC,New,59.0,0.0,LVLUOWOAINI,95.0,78.0
4546,B08J6Q66DC,Used,45.0,1.0,Amazon Warehouse,,
4547,B07XQ61YKM,New,19.0,0.0,Amazon.com,100.0,1378.0
4548,B08S3BW3ZC,New,119.0,0.0,Amazon.com,86.0,150.0
4549,B08S3BW3ZC,Used,107.0,1.0,Amazon Warehouse,,
4550,B076X67VN2,New,111.0,0.0,Brands Inn,91.0,2481.0
4551,B08KW323G3,New,28.0,0.0,Amazon.com,62.0,332.0
4552,B08FBJS6RQ,New,111.0,0.0,Brands Inn,91.0,2481.0
4553,B08Z3JSRVJ,New,149.0,0.0,Amazon.com,,
4554,B08Z3JSRVJ,Used,133.0,1.0,Amazon Warehouse,,
4555,B08Z3JSRVJ,Used,133.0,2.0,More,,
4556,B08Z3JSRVJ,Used,138.0,3.0,Amazon Warehouse,,
4557,B08Z3JSRVJ,Used,138.0,4.0,Amazon Warehouse,,
4558,B01C64C9HO,New,,0.0,Ringside.,85.0,4035.0
4559,B01C64C9HO,New,69.0,1.0,Ringside.,85.0,4035.0
4560,B01MSCOQ78,New,126.0,0.0,Amazon.com,87.0,305191.0
4561,B01MSCOQ78,Used,111.0,1.0,Amazon Warehouse,,
4562,B01MSCOQ78,Used,116.0,2.0,Amazon Warehouse,,
4563,B01MSCOQ78,Used,116.0,3.0,More,,
4564,B01MSCOQ78,Used,120.0,4.0,Amazon Warehouse,,
4565,B01MSCOQ78,New,126.0,5.0,Spreetail,87.0,305191.0
4566,B01MSCOQ78,New,195.0,6.0,Sapphire Premium,70.0,5792.0
4567,B01MSCOQ78,New,215.0,7.0,"Marabella, LLC",100.0,20.0
4568,B01MSCOQ78,New,260.0,8.0,BigredFine,95.0,40.0
4569,B08BJLND7R,New,129.0,0.0,RuiNa US,96.0,149.0
4570,B07JJP4XTL,New,64.0,0.0,Amazon.com,99.0,15587.0
4571,B07JJP4XTL,Used,48.0,1.0,Amazon Warehouse,,
4572,B07JJP4XTL,Used,48.0,2.0,More,,
4573,B07JJP4XTL,Used,48.0,3.0,Amazon Warehouse,,
4574,B07JJP4XTL,Used,49.0,4.0,Amazon Warehouse,,
4575,B07JJP4XTL,Used,49.0,5.0,Amazon Warehouse,,
4576,B07JJP4XTL,Used,49.0,6.0,Gifts and Gadgets Online,99.0,15587.0
4577,B07JJP4XTL,New,99.0,7.0,Gifts and Gadgets Online,99.0,15587.0
4578,B095JR8RW8,New,169.0,0.0,taisen,86.0,150.0
4579,B08Q3ZL5VR,New,33.0,0.0,Amazon.com,96.0,124.0
4580,B07BMG3BX5,New,599.0,0.0,UFC BAS,95.0,21.0
4581,B0932V75Y2,New,180.0,0.0,Amazon.com,96.0,364.0
4582,B0932V75Y2,New,179.0,1.0,MRMIRROR,96.0,364.0
4583,B08BJHTW1K,New,143.0,0.0,RuiNa US,96.0,149.0
4584,B07HZQF7VC,New,99.0,0.0,Eostra,93.0,23.0
4585,B07HZQF7VC,New,99.0,1.0,"AMMB Investments, LLC",40.0,5.0
4586,B07HZQF7VC,New,102.0,2.0,Joally,79.0,124.0
4587,B07HZQF7VC,New,102.0,3.0,Peach Mart Grand Enterprises,100.0,1.0
4588,B07HZQF7VC,New,102.0,4.0,Big Bargain Showcase,36.0,11.0
4589,B07HZQF7VC,New,105.0,5.0,Topper Deal,74.0,43.0
4590,B07HZQF7VC,New,105.0,6.0,TRENDOLOGY,69.0,32.0
4591,B07HZQF7VC,New,107.0,7.0,AmazeZone3,75.0,8.0
4592,B07HZQF7VC,New,109.0,8.0,CCROPER,100.0,3.0
4593,B07HZQF7VC,New,129.0,9.0,Man on the Moon LLC,50.0,2.0
4594,B07HZQF7VC,New,172.0,10.0,GerardJae's Gear,88.0,164.0
4595,B07N177XVP,New,149.0,0.0,Weallnersse US,86.0,478.0
4596,B08M47JSZ8,New,143.0,0.0,Amazon.com,,
4597,B08M47JSZ8,Used,133.0,1.0,Amazon Warehouse,,
4598,B00CTKA9I2,New,,0.0,Colonsay Royal Trading,68.0,22.0
4599,B00CTKA9I2,New,105.0,1.0,Colonsay Royal Trading,68.0,22.0
4600,B00CTKA9I2,New,106.0,2.0,VSP-ECOM LLC,67.0,6.0
4601,B00CTKA9I2,New,109.0,3.0,Spreetail,87.0,305191.0
4602,B00CTKA9I2,New,115.0,4.0,Sihao's Shop,81.0,32.0
4603,B00CTKA9I2,New,120.0,5.0,Zachannah,79.0,38.0
4604,B00CTKA9I2,New,120.0,6.0,Panama Products,96.0,102.0
4605,B00CTKA9I2,New,135.0,7.0,MD MARKETPLACE,0.0,1.0
4606,B00CTKA9I2,New,139.0,8.0,WE ARE HERE  TO SERVE YOU,91.0,12.0
4607,B00CTKA9I2,New,149.0,9.0,TRENDOLOGY,69.0,32.0
4608,B00CTKA9I2,New,168.0,10.0,GerardJae's Gear,88.0,164.0
4609,B0859SWBDZ,New,,0.0,Amazon.com,94.0,161.0
4610,B0859SWBDZ,Used,16.0,1.0,Amazon Warehouse,,
4611,B0763LFBCT,New,124.0,0.0,Spreetail,87.0,305191.0
4612,B0763LFBCT,Used,114.0,1.0,Amazon Warehouse,,
4613,B0763LFBCT,Used,114.0,2.0,Amazon Warehouse,,
4614,B0763LFBCT,Used,118.0,3.0,Amazon Warehouse,,
4615,B0763LFBCT,New,124.0,4.0,,,
4616,B0763LFBCT,New,199.0,5.0,SunshineBIZ,91.0,32.0
4617,B0763LFBCT,New,202.0,6.0,Sapphire Premium,70.0,5792.0
4618,B0763LFBCT,New,224.0,7.0,GerardJae's Gear,88.0,164.0
4619,B09131BYF9,New,139.0,0.0,HongChengDianZiKeJi,86.0,29.0
4620,B09131BYF9,New,159.0,1.0,The Southern River,85.0,470.0
4621,B08JKDWSPL,New,27.0,0.0,Amazon.com,92.0,120.0
4622,B07S6K6B27,New,28.0,0.0,Amazon.com,99.0,509.0
4623,B07S6K6B27,Used,18.0,1.0,More,,
4624,B07S6K6B27,Used,19.0,2.0,Amazon Warehouse,,
4625,B07S6K6B27,Used,19.0,3.0,Amazon Warehouse,,
4626,B07S6K6B27,Used,19.0,4.0,More,,
4627,B07S6K6B27,Used,19.0,5.0,Amazon Warehouse,,
4628,B07S6K6B27,Used,19.0,6.0,More,,
4629,B07S6K6B27,Used,19.0,7.0,Amazon Warehouse,,
4630,B07S6K6B27,Used,19.0,8.0,Amazon Warehouse,,
4631,B095JR8RW8,New,169.0,0.0,taisen,86.0,150.0
4632,B08XJTBYPL,New,,0.0,Amazon.com,100.0,6.0
4633,B08Q8MLC15,New,329.0,0.0,Century Martial Arts,85.0,3978.0
4634,B094FGJDFN,New,49.0,0.0,Amazon.com,100.0,63.0
4635,B094FGJDFN,Used,47.0,1.0,Amazon Warehouse,,
4636,B01NALDWH3,New,58.0,0.0,Pricefifty,82.0,39.0
4637,B07XBNW5PK,New,99.0,0.0,Amazon.com,99.0,15587.0
4638,B07XBNW5PK,Used,72.0,1.0,More,,
4639,B07XBNW5PK,Used,72.0,2.0,Amazon Warehouse,,
4640,B07XBNW5PK,Used,74.0,3.0,Amazon Warehouse,,
4641,B07XBNW5PK,Used,74.0,4.0,Amazon Warehouse,,
4642,B08W9T42PS,New,167.0,0.0,Sport Equipment000,97.0,70.0
4643,B07WNXX22L,New,149.0,0.0,Ruicheng Direct,77.0,88.0
4644,B08C3VPMY9,New,159.0,0.0,Spreetail,87.0,305191.0
4645,B08C3VPMY9,New,250.0,1.0,VilionDeals,,
4646,B08RDDBKLZ,New,19.0,0.0,Amazon.com,95.0,20.0
4647,B006CV8NLE,New,185.0,0.0,Amazon.com,,
4648,B08X4X1CTW,New,132.0,0.0,GZLH-US,100.0,6.0
4649,B08VJ6XFM9,New,70.0,0.0,Amazon.com,,
4650,B00CSB0C6G,New,19.0,0.0,Amazon.com,95.0,45.0
4651,B00CSB0C6G,New,19.0,1.0,Prime Outlets,100.0,3.0
4652,B00CSB0C6G,New,19.0,2.0,Azuru's Corner,96.0,1159.0
4653,B00CSB0C6G,New,19.0,3.0,Timmiestarr,100.0,2.0
4654,B00CSB0C6G,New,22.0,4.0,Administrative Consultant Group,,
4655,B00CSB0C6G,New,24.0,5.0,Orenda Labs,100.0,3.0
4656,B00CSB0C6G,New,24.0,6.0,Super Supplies LLC,100.0,10915.0
4657,B00CSB0C6G,New,24.0,7.0,Life Gears,91.0,5420.0
4658,B00CSB0C6G,New,24.0,8.0,Argent Exchange,93.0,285.0
4659,B00CSB0C6G,New,24.0,9.0,Samster Marketplace,,
4660,B00CSB0C6G,New,24.0,10.0,KLOP Enterprises,100.0,3.0
4661,B08FGZJTTF,New,129.0,0.0,Kerlion-US,100.0,9.0
4662,B009O3SCFE,New,336.0,0.0,Amazon.com,85.0,4035.0
4663,B009O3SCFE,Used,279.0,1.0,Amazon Warehouse,,
4664,B009O3SCFE,Used,300.0,2.0,Amazon Warehouse,,
4665,B009O3SCFE,New,329.0,3.0,Ringside.,85.0,4035.0
4666,B08L8373KF,New,24.0,0.0,Amazon.com,100.0,19.0
4667,B08L8373KF,Used,17.0,1.0,More,,
4668,B08MBHJ9GS,New,124.0,0.0,Amazon.com,100.0,1.0
4669,B00WH40R78,New,52.0,0.0,Pricefifty,82.0,39.0
4670,B08VJ6XFM9,New,70.0,0.0,Amazon.com,,
4671,B08QTV6GLW,New,19.0,0.0,Amazon.com,100.0,8497.0
4672,B08SQFNMSD,New,49.0,0.0,Amazon.com,100.0,71.0
4673,B08Z49RF8Q,New,37.0,0.0,Amazon.com,100.0,17.0
4674,B08THTQBKF,New,16.0,0.0,Amazon.com,77.0,50.0
4675,B08THTQBKF,Used,13.0,1.0,More,,
4676,B00VPSUR90,New,,0.0,TRENDOLOGY,69.0,32.0
4677,B00VPSUR90,New,150.0,1.0,TRENDOLOGY,69.0,32.0
4678,B0841BYQ56,New,138.0,0.0,Crazyworld-Outlet,83.0,6537.0
4679,B07G39VNN4,New,106.0,0.0,Spreetail,87.0,305191.0
4680,B07G39VNN4,New,102.0,1.0,AGGB Express Brands,52.0,44.0
4681,B07G39VNN4,New,140.0,2.0,All Caesars LLC,98.0,153.0
4682,B07G39VNN4,New,150.0,3.0,TRENDOLOGY,69.0,32.0
4683,B07G39VNN4,New,178.0,4.0,GerardJae's Gear,88.0,164.0
4684,B0814HM4P5,New,27.0,0.0,Amazon.com,98.0,11767.0
4685,B093CHN3Z4,New,19.0,0.0,Amazon.com,99.0,2858.0
4686,B08Y8LKJVL,New,25.0,0.0,Amazon.com,96.0,52.0
4687,B08BJHTW1K,New,143.0,0.0,RuiNa US,96.0,149.0
4688,B00B7PV7XG,New,134.0,0.0,Journey to 100 LLC,80.0,10.0
4689,B00B7PV7XG,New,134.0,1.0,AGGB Express Brands,52.0,44.0
4690,B00B7PV7XG,New,134.0,2.0,TRENDOLOGY,69.0,32.0
4691,B00B7PV7XG,New,134.0,3.0,Best Sale Enterprise,68.0,47.0
4692,B00B7PV7XG,New,160.0,4.0,GerardJae's Gear,88.0,164.0
4693,B08NK8DVG7,New,111.0,0.0,Brands Inn,91.0,2481.0
4694,B08NK8DVG7,New,134.0,1.0,Ryan Global,86.0,48.0
4695,B08R937LH3,New,21.0,0.0,Amazon.com,92.0,120.0
4696,B07F3VMX1J,New,37.0,0.0,Amazon.com,100.0,2735.0
4697,B08TM8N3Z1,New,25.0,0.0,Amazon.com,85.0,26.0
4698,B08V8DX2P2,New,26.0,0.0,Amazon.com,96.0,52.0
4699,B088FKHV1L,New,34.0,0.0,Amazon.com,90.0,2493.0
4700,B088FKHV1L,New,34.0,1.0,Boshen,90.0,2493.0
4701,B08ZN88434,New,19.0,0.0,Amazon.com,80.0,121.0
4702,B08QW2R1DK,New,14.0,0.0,Amazon.com,95.0,1474.0
4703,B08QW2R1DK,Used,13.0,1.0,Amazon Warehouse,,
4704,B08QW2R1DK,Used,14.0,2.0,Amazon Warehouse,,
4705,B08QW2R1DK,Used,14.0,3.0,Amazon Warehouse,,
4706,B0915FFLH1,New,9.98,0.0,Amazon.com,0.0,1.0
4707,B08Q8F6RPW,New,199.0,0.0,Brands Inn,91.0,2481.0
4708,B08Q8F6RPW,New,250.0,1.0,Ryan Global,86.0,48.0
4709,B08RXRBYKG,New,27.0,0.0,Amazon.com,93.0,15.0
4710,B08RXRBYKG,Used,19.0,1.0,Amazon Warehouse,,
4711,B08M3HX436,New,59.0,0.0,Amazon.com,96.0,1076.0
4712,B08M3HX436,Used,49.0,1.0,Amazon Warehouse,,
4713,B091HX6SSP,New,165.0,0.0,Forethought Outdoor,87.0,199.0
4714,B091F3CDYQ,New,179.0,0.0,DAYEEDIRECT,95.0,87.0
4715,B07BJ1D2W4,New,23.0,0.0,Amazon.com,91.0,1511.0
4716,B07N395J5Q,New,33.0,0.0,Amazon.com,95.0,2087.0
4717,B07N395J5Q,Used,26.0,1.0,Amazon Warehouse,,
4718,B079KXHPWG,New,128.0,0.0,Amazon.com,98.0,5947.0
4719,B079KXHPWG,New,128.0,1.0,White Eagle Lux,85.0,13.0
4720,B079KXHPWG,New,128.0,2.0,Blackcloudshop,100.0,179.0
4721,B079KXHPWG,New,128.0,3.0,LUXURY & BEAUTY,88.0,249.0
4722,B079KXHPWG,New,128.0,4.0,Lilly's Fashion Boutique,93.0,199.0
4723,B079KXHPWG,New,129.0,5.0,WRM SALES,97.0,8733.0
4724,B079KXHPWG,New,129.0,6.0,LuxyVIP,95.0,391.0
4725,B079KXHPWG,New,129.0,7.0,Brand World US,96.0,928.0
4726,B079KXHPWG,New,129.0,8.0,JP's Collection,92.0,45.0
4727,B079KXHPWG,New,131.0,9.0,Prime on Fashion,95.0,519.0
4728,B079KXHPWG,New,131.0,10.0,NARP'S,94.0,1196.0
4729,B085J1K1D8,New,41.0,0.0,Amazon.com,94.0,2877.0
4730,B085J1K1D8,Used,26.0,1.0,More,,
4731,B0756VCN94,New,39.0,0.0,Amazon.com,96.0,2461.0
4732,B07DCM378H,New,39.0,0.0,Amazon.com,98.0,1005.0
4733,B07DCM378H,Used,30.0,1.0,Amazon Warehouse,,
4734,B089W794LK,New,23.0,0.0,Amazon.com,98.0,1005.0
4735,B06ZY17Y2J,New,29.0,0.0,Amazon.com,90.0,22041.0
4736,B06ZY17Y2J,New,54.0,1.0,Cozi Gifts,90.0,22041.0
4737,B07HKKXGNT,New,95.0,0.0,Amazon.com,83.0,80.0
4738,B07HKKXGNT,New,94.0,1.0,AMERICAN CLOSEOUTS,83.0,80.0
4739,B07HKKXGNT,New,123.0,2.0,Beverly Hills Bag Lady,100.0,2.0
4740,B07HKKXGNT,New,139.0,3.0,Zappos,100.0,278060.0
4741,B0878C6CPH,New,36.0,0.0,Amazon.com,97.0,225.0
4742,B0878C6CPH,Used,34.0,1.0,Amazon Warehouse,,
4743,B07QV5H1H8,New,22.0,0.0,Amazon.com,91.0,633.0
4744,B07TLVNZG8,New,65.0,0.0,Amazon.com,,
4745,B07TLVNZG8,Used,30.0,1.0,More,,
4746,B07TLVNZG8,Used,30.0,2.0,More,,
4747,B07TLVNZG8,Used,30.0,3.0,More,,
4748,B07TLVNZG8,Used,30.0,4.0,Amazon Warehouse,,
4749,B07TLVNZG8,Used,30.0,5.0,Amazon Warehouse,,
4750,B07TLVNZG8,Used,30.0,6.0,Amazon Warehouse,,
4751,B07TLVNZG8,Used,30.0,7.0,Amazon Warehouse,,
4752,B07TLVNZG8,Used,30.0,8.0,More,,
4753,B07TLVNZG8,Used,30.0,9.0,More,,
4754,B07TLVNZG8,Used,30.0,10.0,More,,
4755,B081J11QVR,New,58.0,0.0,Amazon.com,,
4756,B07G6QZRD2,New,33.0,0.0,Amazon.com,93.0,533.0
4757,B07Z57WMFQ,New,42.0,0.0,Amazon.com,93.0,402.0
4758,B08T66HY1C,New,44.0,0.0,Amazon.com,92.0,3232.0
4759,B07PWSLW9L,New,23.0,0.0,Amazon.com,97.0,1368.0
4760,B088HGCBWZ,New,19.0,0.0,Amazon.com,,
4761,B01J8GHDTW,New,49.0,0.0,Amazon.com,,
4762,B01J8GHDTW,Used,41.0,1.0,More,,
4763,B01J8GHDTW,Used,41.0,2.0,Amazon Warehouse,,
4764,B01J8GHDTW,Used,41.0,3.0,Amazon Warehouse,,
4765,B01J8GHDTW,Used,42.0,4.0,Amazon Warehouse,,
4766,B0883FMDHK,New,43.0,0.0,Amazon.com,100.0,278060.0
4767,B0883FMDHK,Used,38.0,1.0,Amazon Warehouse,,
4768,B0883FMDHK,New,43.0,2.0,Zappos,100.0,278060.0
4769,B01CG1J6NC,New,33.0,0.0,Amazon.com,,
4770,B07X2R1X3G,New,44.0,0.0,Amazon.com,,
4771,B07XZLDD3W,New,53.0,0.0,Amazon.com,98.0,5947.0
4772,B07XZLDD3W,New,49.0,1.0,LuxyVIP,95.0,391.0
4773,B07XZLDD3W,New,50.0,2.0,FJS DEALZ INC,90.0,954.0
4774,B07XZLDD3W,New,53.0,3.0,BM Trading Inc,100.0,14.0
4775,B07XZLDD3W,New,53.0,4.0,Shipping Station,97.0,72.0
4776,B07XZLDD3W,New,54.0,5.0,Hippsh,95.0,6033.0
4777,B07XZLDD3W,New,54.0,6.0,Epack International,95.0,41.0
4778,B07XZLDD3W,New,54.0,7.0,Blackcloudshop,100.0,179.0
4779,B07XZLDD3W,New,55.0,8.0,Prime on Fashion,95.0,519.0
4780,B07XZLDD3W,New,55.0,9.0,Lava Lux Gift,100.0,39.0
4781,B07XZLDD3W,New,64.0,10.0,JP's Collection,92.0,45.0
4782,B088WNSMD2,New,35.0,0.0,Amazon.com,97.0,152.0
4783,B083LDYSV4,New,31.0,0.0,Amazon.com,93.0,289.0
4784,B07ZZLCGDK,New,178.0,0.0,Cadent Trading,55.0,11.0
4785,B07ZZLCGDK,New,178.0,1.0,Cloud Nite,100.0,3.0
4786,B07ZZLCGDK,New,196.0,2.0,ULTRADEAL,96.0,293.0
4787,B07ZZLCGDK,New,196.0,3.0,LUXURY & BEAUTY,88.0,249.0
4788,B07ZZLCGDK,New,196.0,4.0,NC TRADING,95.0,165.0
4789,B07ZZLCGDK,New,199.0,5.0,BeautyGoddess Inc,86.0,69.0
4790,B07GWYMHYD,New,39.0,0.0,Amazon.com,93.0,665.0
4791,B07GWYMHYD,New,39.0,1.0,iVita,93.0,665.0
4792,B07GWYMHYD,New,44.0,2.0,4Ushop,86.0,14.0
4793,B07GWYMHYD,New,44.0,3.0,"Portsmouth Supply International, LLC",99.0,2434.0
4794,B07GWYMHYD,New,65.0,4.0,WeSellDell,96.0,112.0
4795,B06XC1THV5,New,34.0,0.0,Amazon.com,92.0,24142.0
4796,B06XC1THV5,Used,24.0,1.0,More,,
4797,B06XC1THV5,Used,26.0,2.0,More,,
4798,B06XC1THV5,Used,27.0,3.0,Amazon Warehouse,,
4799,B06XC1THV5,Used,28.0,4.0,Amazon Warehouse,,
4800,B06XC1THV5,New,34.0,5.0,Primegoods2,92.0,24142.0
4801,B06XC1THV5,New,38.0,6.0,ebagspro,94.0,286.0
4802,B06XC1THV5,New,37.0,7.0,Quality By Us,67.0,447.0
4803,B0187VOAYA,New,39.0,0.0,Amazon.com,99.0,52365.0
4804,B0187VOAYA,New,39.0,1.0,Scarleton,99.0,52365.0
4805,B092HG6YMS,New,29.0,0.0,Amazon.com,100.0,18.0
4806,B0916B76ZH,New,39.0,0.0,Amazon.com,94.0,190.0
4807,B07D1686W7,New,25.0,0.0,Amazon.com,92.0,2012.0
4808,B07D1686W7,Used,21.0,1.0,Amazon Warehouse,,
4809,B07D1686W7,Used,22.0,2.0,Amazon Warehouse,,
4810,B07CH7NQZB,New,15.0,0.0,Amazon.com,98.0,813.0
4811,B06XSN7VGS,New,62.0,0.0,Amazon.com,,
4812,B07H1JG9Z4,New,66.0,0.0,Amazon.com,98.0,5947.0
4813,B07H1JG9Z4,New,66.0,1.0,LuxyVIP,95.0,391.0
4814,B07H1JG9Z4,New,66.0,2.0,Prime on Fashion,95.0,519.0
4815,B07H1JG9Z4,New,66.0,3.0,Genie Outlet,95.0,3924.0
4816,B07H1JG9Z4,New,67.0,4.0,Northern leisure,97.0,1084.0
4817,B07H1JG9Z4,New,67.0,5.0,FJS DEALZ INC,90.0,954.0
4818,B07H1JG9Z4,New,69.0,6.0,Shipping Station,97.0,72.0
4819,B07H1JG9Z4,New,69.0,7.0,dealsondeck,89.0,311.0
4820,B07H1JG9Z4,New,69.0,8.0,USA 3D GLOBAL,99.0,234.0
4821,B07H1JG9Z4,New,70.0,9.0,J Tradings NY,93.0,109.0
4822,B07H1JG9Z4,New,71.0,10.0,ClickaFind,100.0,686.0
4823,B07QS5YXPB,New,27.0,0.0,Amazon.com,92.0,1038.0
4824,B08CGYXK2S,New,133.0,0.0,Amazon.com,93.0,172.0
4825,B08CGYXK2S,New,132.0,1.0,Buyers's Connection,98.0,6807.0
4826,B08CGYXK2S,New,133.0,2.0,NARP'S,94.0,1196.0
4827,B08CGYXK2S,New,133.0,3.0,J Tradings NY,93.0,109.0
4828,B08CGYXK2S,New,133.0,4.0,Lilly's Fashion Boutique,93.0,199.0
4829,B08CGYXK2S,New,133.0,5.0,Prime on Fashion,95.0,519.0
4830,B08CGYXK2S,New,135.0,6.0,Critical Commodity,98.0,5947.0
4831,B08CGYXK2S,New,136.0,7.0,Genie Outlet,95.0,3924.0
4832,B08CGYXK2S,New,139.0,8.0,All Glitters!!!,93.0,6613.0
4833,B08CGYXK2S,New,139.0,9.0,Shipping Station,97.0,72.0
4834,B08CGYXK2S,New,139.0,10.0,BM Trading Inc,100.0,14.0
4835,B07TLWDKCB,New,46.0,0.0,Amazon.com,80.0,5.0
4836,B07TLWDKCB,New,90.0,1.0,IFeather,80.0,5.0
4837,B01LWCSMG2,New,17.0,0.0,Amazon.com,99.0,16395.0
4838,B083K1F86S,New,63.0,0.0,Amazon.com,,
4839,B01CG1MW2Y,New,47.0,0.0,Amazon.com,99.0,68016.0
4840,B01CG1MW2Y,Used,40.0,1.0,More,,
4841,B01CG1MW2Y,New,50.0,2.0,Hour Loop,99.0,68016.0
4842,B01CG1MW2Y,New,54.0,3.0,Quality By Us,67.0,447.0
4843,B0751Y78TB,New,34.0,0.0,Amazon.com,90.0,17054.0
4844,B0751Y78TB,Used,29.0,1.0,Amazon Warehouse,,
4845,B0751Y78TB,New,34.0,2.0,Rugged Outfitters,90.0,17054.0
4846,B0751Y78TB,New,34.0,3.0,DUNGAREES,88.0,13406.0
4847,B0751Y78TB,New,56.0,4.0,Dynamic Solutions Inc,73.0,1378.0
4848,B0811GD261,New,39.0,0.0,Amazon.com,92.0,3232.0
4849,B07WRPG47C,New,45.0,0.0,Amazon.com,100.0,3460.0
4850,B0799M3339,New,33.0,0.0,Amazon.com,89.0,7278.0
4851,B06WW6YNVM,New,118.0,0.0,Amazon.com,,
4852,B06WW6YNVM,Used,108.0,1.0,More,,
4853,B085S8CPHY,New,,0.0,Amazon.com,98.0,526.0
4854,B078XY2L99,New,50.0,0.0,Amazon.com,95.0,11701.0
4855,B078XY2L99,New,65.0,1.0,Sporty Side,95.0,11701.0
4856,B078XY2L99,New,60.0,2.0,Mr. Luggage,97.0,286.0
4857,B078XY2L99,New,69.0,3.0,Hour Loop,99.0,68016.0
4858,B07W6XFZP9,New,65.0,0.0,Amazon.com,,
4859,B07W6XFZP9,Used,31.0,1.0,More,,
4860,B07W6XFZP9,Used,36.0,2.0,Amazon Warehouse,,
4861,B07W6XFZP9,Used,36.0,3.0,Amazon Warehouse,,
4862,B07W6XFZP9,Used,36.0,4.0,Amazon Warehouse,,
4863,B07Y2BP7F2,New,107.0,0.0,Amazon.com,95.0,1173.0
4864,B07Y2BP7F2,New,107.0,1.0,Critical Commodity,98.0,5947.0
4865,B07Y2BP7F2,New,107.0,2.0,JP's Collection,92.0,45.0
4866,B07Y2BP7F2,New,107.0,3.0,J Tradings NY,93.0,109.0
4867,B07Y2BP7F2,New,107.0,4.0,Majesty Trading,,
4868,B07Y2BP7F2,New,107.0,5.0,Blackcloudshop,100.0,179.0
4869,B07Y2BP7F2,New,107.0,6.0,All Glitters!!!,93.0,6613.0
4870,B07Y2BP7F2,New,108.0,7.0,NC TRADING,95.0,165.0
4871,B07Y2BP7F2,New,108.0,8.0,The Authentix USA,69.0,16.0
4872,B07Y2BP7F2,New,108.0,9.0,Authentic Fashion Collection,76.0,48.0
4873,B07Y2BP7F2,New,108.0,10.0,The Luxury Outlet,94.0,173.0
4874,B07NPW9QBB,New,80.0,0.0,Amazon.com,97.0,72.0
4875,B07NPW9QBB,New,80.0,1.0,WRM SALES,97.0,8733.0
4876,B07NPW9QBB,New,95.0,2.0,BoughtIt,95.0,1173.0
4877,B07NPW9QBB,New,98.0,3.0,Lava Lux Gift,100.0,39.0
4878,B07NPW9QBB,New,99.0,4.0,VIVA LA MODA,96.0,27.0
4879,B0076D0MYI,New,43.0,0.0,Amazon.com,81.0,4127.0
4880,B0076D0MYI,Used,28.0,1.0,More,,
4881,B0076D0MYI,Used,30.0,2.0,Amazon Warehouse,,
4882,B0076D0MYI,Used,30.0,3.0,More,,
4883,B0076D0MYI,Used,30.0,4.0,Amazon Warehouse,,
4884,B0076D0MYI,Used,30.0,5.0,Amazon Warehouse,,
4885,B0076D0MYI,Used,31.0,6.0,Amazon Warehouse,,
4886,B0076D0MYI,New,42.0,7.0,GolfDirectNow,81.0,4127.0
4887,B0076D0MYI,New,42.0,8.0,GolfPlusOnline,89.0,429.0
4888,B0076D0MYI,New,55.0,9.0,Love^Store LLC,82.0,25.0
4889,B0076D0MYI,New,72.0,10.0,BestCostOutlet,100.0,2.0
4890,B01N4R8BN8,New,44.0,0.0,Amazon.com,99.0,14680.0
4891,B01N4R8BN8,New,44.0,1.0,DASEIN,99.0,14680.0
4892,B07DLR4WCR,New,258.0,0.0,Amazon.com,100.0,278063.0
4893,B07DLR4WCR,New,257.0,1.0,Zappos,100.0,278063.0
4894,B07DLR4WCR,New,439.0,2.0,Gabson Enterprises,67.0,822.0
4895,B07DKHC9DM,New,103.0,0.0,Amazon.com,69.0,16.0
4896,B07DKHC9DM,New,100.0,1.0,Dazigno,97.0,700.0
4897,B07DKHC9DM,New,103.0,2.0,BoughtIt,95.0,1173.0
4898,B07DKHC9DM,New,103.0,3.0,J Tradings NY,93.0,109.0
4899,B07DKHC9DM,New,103.0,4.0,NFZ Accessories,100.0,3.0
4900,B07DKHC9DM,New,103.0,5.0,Authentic Fashion Collection,76.0,48.0
4901,B07DKHC9DM,New,103.0,6.0,EGE GROUP,100.0,10.0
4902,B07DKHC9DM,New,104.0,7.0,Gulf Gate,86.0,39.0
4903,B07DKHC9DM,New,105.0,8.0,Premium Luxury,95.0,40.0
4904,B07DKHC9DM,New,106.0,9.0,NC TRADING,95.0,165.0
4905,B07DKHC9DM,New,106.0,10.0,Andres Supplies,99.0,4554.0
4906,B08JZGT3ZZ,New,49.0,0.0,Amazon.com,93.0,533.0
4907,B085S8CPN9,New,,0.0,Amazon.com,98.0,526.0
4908,B08DD3V4B5,New,39.0,0.0,Amazon.com,97.0,59.0
